S_N,Timestamp,Irradiation_W_m2
689,1050,2025-11-03 13:06:08.748129
690,1053,2025-11-03 13:06:09.778079
691,1050,2025-11-03 13:06:10.808029
692,1053,2025-11-03 13:06:11.837989
693,1051,2025-11-03 13:06:12.867944
694,1053,2025-11-03 13:06:13.893659
695,1054,2025-11-03 13:06:14.919372
696,1052,2025-11-03 13:06:15.949329
697,1057,2025-11-03 13:06:16.979284
698,1053,2025-11-03 13:06:18.009262
699,1058,2025-11-03 13:06:19.039286
700,1054,2025-11-03 13:06:20.069267
701,1059,2025-11-03 13:06:21.094991
702,1057,2025-11-03 13:06:22.124944
703,1059,2025-11-03 13:06:23.154914
704,1059,2025-11-03 13:06:24.184920
705,1058,2025-11-03 13:06:25.214875
706,1059,2025-11-03 13:06:26.244844
707,1055,2025-11-03 13:06:27.274809
708,1059,2025-11-03 13:06:28.304768
709,1054,2025-11-03 13:06:29.330498
710,1057,2025-11-03 13:06:30.356229
711,1048,2025-11-03 13:06:31.386170
712,1048,2025-11-03 13:06:32.416146
713,1034,2025-11-03 13:06:33.446123
714,1020,2025-11-03 13:06:34.476076
715,997,2025-11-03 13:06:35.506034
716,967,2025-11-03 13:06:36.535983
717,904,2025-11-03 13:06:37.561703
718,889,2025-11-03 13:06:38.591654
719,903,2025-11-03 13:06:39.621605
720,949,2025-11-03 13:06:40.651598
721,959,2025-11-03 13:06:41.681673
722,956,2025-11-03 13:06:42.711629
723,951,2025-11-03 13:06:43.741572
724,968,2025-11-03 13:06:44.767293
725,966,2025-11-03 13:06:45.797243
726,961,2025-11-03 13:06:46.822972
727,955,2025-11-03 13:06:47.852965
728,964,2025-11-03 13:06:48.882935
729,967,2025-11-03 13:06:49.908650
730,980,2025-11-03 13:06:50.934378
731,983,2025-11-03 13:06:51.964345
732,983,2025-11-03 13:06:52.994324
733,989,2025-11-03 13:06:54.024274
734,987,2025-11-03 13:06:55.054215
735,992,2025-11-03 13:06:56.079943
736,991,2025-11-03 13:06:57.105673
737,996,2025-11-03 13:06:58.135620
738,997,2025-11-03 13:06:59.165583
739,1000,2025-11-03 13:07:00.195558
740,1001,2025-11-03 13:07:01.225557
741,1015,2025-11-03 13:07:05.259623
742,1015,2025-11-03 13:07:06.285308
743,1018,2025-11-03 13:07:07.315272
744,1019,2025-11-03 13:07:08.345248
745,1017,2025-11-03 13:07:09.375237
746,1019,2025-11-03 13:07:10.405204
747,1015,2025-11-03 13:07:11.435164
748,1017,2025-11-03 13:07:12.465154
749,1012,2025-11-03 13:07:13.490896
750,1014,2025-11-03 13:07:14.516626
751,1012,2025-11-03 13:07:15.546583
752,1013,2025-11-03 13:07:16.576541
753,1012,2025-11-03 13:07:17.606501
754,1010,2025-11-03 13:07:18.636489
755,1011,2025-11-03 13:07:19.662252
756,1004,2025-11-03 13:07:20.688163
757,1001,2025-11-03 13:07:21.718127
758,930,2025-11-03 13:07:22.748089
759,967,2025-11-03 13:07:23.778060
760,973,2025-11-03 13:07:24.808043
761,968,2025-11-03 13:07:25.838008
762,972,2025-11-03 13:07:26.868002
763,973,2025-11-03 13:07:27.898029
764,975,2025-11-03 13:07:28.923784
765,978,2025-11-03 13:07:29.953771
766,982,2025-11-03 13:07:30.979512
767,977,2025-11-03 13:07:32.009486
768,977,2025-11-03 13:07:33.039455
769,972,2025-11-03 13:07:34.069400
770,970,2025-11-03 13:07:35.095177
771,967,2025-11-03 13:07:36.125174
772,961,2025-11-03 13:07:37.155151
773,957,2025-11-03 13:07:38.185098
774,952,2025-11-03 13:07:39.215086
775,941,2025-11-03 13:07:40.245185
776,927,2025-11-03 13:07:41.275163
777,912,2025-11-03 13:07:42.305099
778,895,2025-11-03 13:07:43.335064
779,833,2025-11-03 13:07:44.365045
780,812,2025-11-03 13:07:45.395041
781,816,2025-11-03 13:07:46.425041
782,833,2025-11-03 13:07:47.455020
783,841,2025-11-03 13:07:48.480779
784,847,2025-11-03 13:07:49.510753
785,835,2025-11-03 13:07:50.536533
786,840,2025-11-03 13:07:51.566508
787,858,2025-11-03 13:07:52.596472
788,856,2025-11-03 13:07:53.622230
789,857,2025-11-03 13:07:54.647976
790,843,2025-11-03 13:07:55.677939
791,805,2025-11-03 13:07:56.708022
792,777,2025-11-03 13:07:57.737977
793,762,2025-11-03 13:07:58.767979
794,762,2025-11-03 13:07:59.797939
795,766,2025-11-03 13:08:00.827910
796,769,2025-11-03 13:08:01.857896
797,768,2025-11-03 13:08:02.887881
798,802,2025-11-03 13:08:03.913627
799,818,2025-11-03 13:08:04.943602
800,833,2025-11-03 13:08:05.973573
801,834,2025-11-03 13:08:07.003634
802,846,2025-11-03 13:08:08.033611
803,853,2025-11-03 13:08:09.063592
804,879,2025-11-03 13:08:10.093563
805,893,2025-11-03 13:08:11.123548
806,908,2025-11-03 13:08:12.153547
807,908,2025-11-03 13:08:13.183531
808,903,2025-11-03 13:08:14.209284
809,904,2025-11-03 13:08:15.235071
810,897,2025-11-03 13:08:16.265047
811,905,2025-11-03 13:08:17.295013
812,911,2025-11-03 13:08:18.324992
813,918,2025-11-03 13:08:19.354956
814,919,2025-11-03 13:08:20.384966
815,915,2025-11-03 13:08:21.414948
816,882,2025-11-03 13:08:22.444937
817,839,2025-11-03 13:08:23.474942
818,749,2025-11-03 13:08:24.500706
819,717,2025-11-03 13:08:25.530676
820,693,2025-11-03 13:08:26.560631
821,680,2025-11-03 13:08:27.590594
822,672,2025-11-03 13:08:28.620581
823,664,2025-11-03 13:08:29.650542
824,660,2025-11-03 13:08:30.680521
825,659,2025-11-03 13:08:31.710491
826,655,2025-11-03 13:08:32.736267
827,654,2025-11-03 13:08:33.766229
828,649,2025-11-03 13:08:34.796191
829,648,2025-11-03 13:08:35.826165
830,645,2025-11-03 13:08:36.856125
831,643,2025-11-03 13:08:37.886080
832,642,2025-11-03 13:08:38.916023
833,639,2025-11-03 13:08:39.945990
834,640,2025-11-03 13:08:40.975977
835,636,2025-11-03 13:08:42.001779
836,638,2025-11-03 13:08:43.027506
837,634,2025-11-03 13:08:44.057443
838,636,2025-11-03 13:08:45.087402
839,633,2025-11-03 13:08:46.113140
840,634,2025-11-03 13:08:47.143111
841,633,2025-11-03 13:08:48.173080
842,633,2025-11-03 13:08:49.198806
843,635,2025-11-03 13:08:50.228771
844,633,2025-11-03 13:08:51.258730
845,636,2025-11-03 13:08:52.288695
846,633,2025-11-03 13:08:53.314445
847,637,2025-11-03 13:08:54.340152
848,636,2025-11-03 13:08:55.370110
849,638,2025-11-03 13:08:56.400068
850,638,2025-11-03 13:08:57.430014
851,636,2025-11-03 13:08:58.455760
852,639,2025-11-03 13:08:59.485737
853,637,2025-11-03 13:09:00.511463
854,640,2025-11-03 13:09:01.541425
855,639,2025-11-03 13:09:02.571704
856,642,2025-11-03 13:09:03.601672
857,642,2025-11-03 13:09:04.631666
858,642,2025-11-03 13:09:05.661641
859,644,2025-11-03 13:09:06.691643
860,643,2025-11-03 13:09:07.721662
861,646,2025-11-03 13:09:08.747435
862,645,2025-11-03 13:09:09.773173
863,649,2025-11-03 13:09:10.803133
864,649,2025-11-03 13:09:11.833091
865,652,2025-11-03 13:09:12.863044
866,654,2025-11-03 13:09:13.893019
867,656,2025-11-03 13:09:14.922966
868,664,2025-11-03 13:09:15.952932
869,668,2025-11-03 13:09:16.978658
870,685,2025-11-03 13:09:18.004402
871,691,2025-11-03 13:09:19.034353
872,713,2025-11-03 13:09:20.064366
873,720,2025-11-03 13:09:21.094324
874,745,2025-11-03 13:09:22.120049
875,756,2025-11-03 13:09:23.145768
876,783,2025-11-03 13:09:24.175738
877,794,2025-11-03 13:09:25.205711
878,800,2025-11-03 13:09:26.235663
879,828,2025-11-03 13:09:27.265621
880,840,2025-11-03 13:09:28.295567
881,882,2025-11-03 13:09:29.321302
882,897,2025-11-03 13:09:30.351289
883,924,2025-11-03 13:09:31.381243
884,939,2025-11-03 13:09:32.411198
885,961,2025-11-03 13:09:33.441143
886,971,2025-11-03 13:09:34.471100
887,977,2025-11-03 13:09:35.496832
888,984,2025-11-03 13:09:36.522572
889,988,2025-11-03 13:09:37.552521
890,994,2025-11-03 13:09:38.582477
891,996,2025-11-03 13:09:39.612427
892,1000,2025-11-03 13:09:40.638162
893,1004,2025-11-03 13:09:41.668167
894,1003,2025-11-03 13:09:42.698134
895,1006,2025-11-03 13:09:43.723839
896,1004,2025-11-03 13:09:44.753799
897,1009,2025-11-03 13:09:45.783808
898,1006,2025-11-03 13:09:46.813788
899,1012,2025-11-03 13:09:47.843738
900,1010,2025-11-03 13:09:48.873703
901,1014,2025-11-03 13:09:49.899423
902,1013,2025-11-03 13:09:50.929373
903,1014,2025-11-03 13:09:51.959319
904,1017,2025-11-03 13:09:52.989280
905,1012,2025-11-03 13:09:54.019206
906,1018,2025-11-03 13:09:55.049116
907,1015,2025-11-03 13:09:56.079079
908,1018,2025-11-03 13:09:57.109049
909,1019,2025-11-03 13:09:58.134766
910,1019,2025-11-03 13:09:59.164714
911,1021,2025-11-03 13:10:00.194660
912,1018,2025-11-03 13:10:01.224609
913,1023,2025-11-03 13:10:02.250243
914,1021,2025-11-03 13:10:03.275856
915,1025,2025-11-03 13:10:04.305677
916,1023,2025-11-03 13:10:05.335543
917,1027,2025-11-03 13:10:06.365398
918,1026,2025-11-03 13:10:07.391097
919,1027,2025-11-03 13:10:08.421052
920,1030,2025-11-03 13:10:09.451004
921,1029,2025-11-03 13:10:10.480944
922,1035,2025-11-03 13:10:11.506649
923,1032,2025-11-03 13:10:12.536622
924,1036,2025-11-03 13:10:13.566546
925,1033,2025-11-03 13:10:14.596479
926,1038,2025-11-03 13:10:15.626400
927,1036,2025-11-03 13:10:16.656351
928,1039,2025-11-03 13:10:17.682071
929,1039,2025-11-03 13:10:18.712017
930,1036,2025-11-03 13:10:19.742030
931,1037,2025-11-03 13:10:20.772003
932,1031,2025-11-03 13:10:21.801954
933,1033,2025-11-03 13:10:22.831919
934,1030,2025-11-03 13:10:23.861838
935,1029,2025-11-03 13:10:24.891785
936,1027,2025-11-03 13:10:25.917489
937,1022,2025-11-03 13:10:26.947410
938,1023,2025-11-03 13:10:27.977341
939,1015,2025-11-03 13:10:29.007298
940,1018,2025-11-03 13:10:30.037225
941,1011,2025-11-03 13:10:31.067145
942,1014,2025-11-03 13:10:32.092845
943,1009,2025-11-03 13:10:33.122819
944,1009,2025-11-03 13:10:34.152754
945,1007,2025-11-03 13:10:35.182715
946,1006,2025-11-03 13:10:36.212650
947,1008,2025-11-03 13:10:37.242628
948,1005,2025-11-03 13:10:38.272562
949,1007,2025-11-03 13:10:39.298267
950,1002,2025-11-03 13:10:40.323980
951,1005,2025-11-03 13:10:41.353931
952,1001,2025-11-03 13:10:42.383881
953,1002,2025-11-03 13:10:43.409566
954,1000,2025-11-03 13:10:44.439499
955,997,2025-11-03 13:10:45.465234
956,998,2025-11-03 13:10:46.495170
957,993,2025-11-03 13:10:47.525102
958,995,2025-11-03 13:10:48.555020
959,990,2025-11-03 13:10:49.580741
960,994,2025-11-03 13:10:50.610683
961,993,2025-11-03 13:10:51.640606
962,993,2025-11-03 13:10:52.670553
963,994,2025-11-03 13:10:53.700479
964,991,2025-11-03 13:10:54.730401
965,996,2025-11-03 13:10:55.756112
966,991,2025-11-03 13:10:56.786057
967,994,2025-11-03 13:10:57.815977
968,989,2025-11-03 13:10:58.845908
969,991,2025-11-03 13:10:59.875820
970,988,2025-11-03 13:11:00.901539
971,989,2025-11-03 13:11:01.927248
972,991,2025-11-03 13:11:02.957168
973,990,2025-11-03 13:11:03.987078
974,995,2025-11-03 13:11:05.012793
975,991,2025-11-03 13:11:06.038538
976,994,2025-11-03 13:11:07.068475
977,990,2025-11-03 13:11:08.098465
978,994,2025-11-03 13:11:09.128417
979,992,2025-11-03 13:11:10.158344
980,993,2025-11-03 13:11:11.184041
981,993,2025-11-03 13:11:12.209747
982,991,2025-11-03 13:11:13.239616
983,994,2025-11-03 13:11:14.269486
984,992,2025-11-03 13:11:15.299361
985,996,2025-11-03 13:11:16.325000
986,994,2025-11-03 13:11:17.354874
987,999,2025-11-03 13:11:18.384819
988,1000,2025-11-03 13:11:19.414769
989,998,2025-11-03 13:11:20.440462
990,1002,2025-11-03 13:11:21.470416
991,1000,2025-11-03 13:11:22.500381
992,1004,2025-11-03 13:11:23.530331
993,1001,2025-11-03 13:11:24.560259
994,1005,2025-11-03 13:11:25.590221
995,1002,2025-11-03 13:11:26.615914
996,1004,2025-11-03 13:11:27.641630
997,1003,2025-11-03 13:11:28.671555
998,1004,2025-11-03 13:11:29.701505
999,1007,2025-11-03 13:11:30.731427
1000,1003,2025-11-03 13:11:31.761346
1001,1006,2025-11-03 13:11:32.791305
1002,1000,2025-11-03 13:11:33.821230
1003,1002,2025-11-03 13:11:34.851143
1004,997,2025-11-03 13:11:35.881087
1005,998,2025-11-03 13:11:36.911040
1006,997,2025-11-03 13:11:37.940984
1007,994,2025-11-03 13:11:38.970896
1008,994,2025-11-03 13:11:40.000833
1009,986,2025-11-03 13:11:41.030796
1010,988,2025-11-03 13:11:42.060720
1011,972,2025-11-03 13:11:43.090662
1012,971,2025-11-03 13:11:44.120579
1013,952,2025-11-03 13:11:45.150524
1014,947,2025-11-03 13:11:46.180451
1015,946,2025-11-03 13:11:47.210397
1016,952,2025-11-03 13:11:48.236095
1017,965,2025-11-03 13:11:49.261828
1018,966,2025-11-03 13:11:50.291764
1019,966,2025-11-03 13:11:51.321727
1020,961,2025-11-03 13:11:52.351656
1021,967,2025-11-03 13:11:53.377372
1022,973,2025-11-03 13:11:54.403064
1023,977,2025-11-03 13:11:55.433029
1024,987,2025-11-03 13:11:56.462980
1025,988,2025-11-03 13:11:57.492929
1026,993,2025-11-03 13:11:58.522888
1027,989,2025-11-03 13:11:59.552836
1028,993,2025-11-03 13:12:00.582791
1029,985,2025-11-03 13:12:04.619439
1030,984,2025-11-03 13:12:05.649404
1031,981,2025-11-03 13:12:06.679393
1032,984,2025-11-03 13:12:07.709341
1033,985,2025-11-03 13:12:08.739318
1034,991,2025-11-03 13:12:09.769281
1035,990,2025-11-03 13:12:10.799235
1036,993,2025-11-03 13:12:11.829195
1037,994,2025-11-03 13:12:12.859159
1038,995,2025-11-03 13:12:13.889149
1039,1000,2025-11-03 13:12:14.919174
1040,999,2025-11-03 13:12:15.949125
1041,1003,2025-11-03 13:12:16.979124
1042,1000,2025-11-03 13:12:18.004839
1043,1004,2025-11-03 13:12:19.034812
1044,1002,2025-11-03 13:12:20.064761
1045,1004,2025-11-03 13:12:21.094736
1046,1004,2025-11-03 13:12:22.124665
1047,1004,2025-11-03 13:12:23.154608
1048,1007,2025-11-03 13:12:24.184516
1049,1006,2025-11-03 13:12:25.214465
1050,1012,2025-11-03 13:12:26.244377
1051,1009,2025-11-03 13:12:27.274308
1052,1016,2025-11-03 13:12:28.299994
1053,1014,2025-11-03 13:12:29.329947
1054,1019,2025-11-03 13:12:30.359883
1055,1020,2025-11-03 13:12:31.389801
1056,1019,2025-11-03 13:12:32.419709
1057,1021,2025-11-03 13:12:33.449662
1058,1018,2025-11-03 13:12:34.479595
1059,1021,2025-11-03 13:12:35.509541
1060,1016,2025-11-03 13:12:36.539441
1061,1020,2025-11-03 13:12:37.569411
1062,1021,2025-11-03 13:12:38.599320
1063,1019,2025-11-03 13:12:39.625033
1064,1020,2025-11-03 13:12:40.650713
1065,1015,2025-11-03 13:12:41.680672
1066,1018,2025-11-03 13:12:42.710585
1067,1014,2025-11-03 13:12:43.740509
1068,1018,2025-11-03 13:12:44.766211
1069,1013,2025-11-03 13:12:45.796159
1070,1014,2025-11-03 13:12:46.826109
1071,1010,2025-11-03 13:12:47.856014
1072,1009,2025-11-03 13:12:48.885941
1073,1009,2025-11-03 13:12:49.915882
1074,1006,2025-11-03 13:12:50.945850
1075,1010,2025-11-03 13:12:51.975771
1076,1005,2025-11-03 13:12:53.006151
1077,1009,2025-11-03 13:12:54.031870
1078,1003,2025-11-03 13:12:55.057626
1079,1006,2025-11-03 13:12:56.087596
1080,1004,2025-11-03 13:12:57.117590
1081,1004,2025-11-03 13:12:58.143710
1082,1005,2025-11-03 13:12:59.173671
1083,1003,2025-11-03 13:13:00.203673
1084,1006,2025-11-03 13:13:01.233638
1085,1000,2025-11-03 13:13:02.263587
1086,1004,2025-11-03 13:13:03.293537
1087,997,2025-11-03 13:13:04.323516
1088,1001,2025-11-03 13:13:05.353589
1089,1001,2025-11-03 13:13:06.383552
1090,998,2025-11-03 13:13:07.413495
1091,1000,2025-11-03 13:13:08.443431
1092,996,2025-11-03 13:13:09.473400
1093,1000,2025-11-03 13:13:10.503354
1094,994,2025-11-03 13:13:11.533312
1095,996,2025-11-03 13:13:12.563258
1096,990,2025-11-03 13:13:13.593214
1097,990,2025-11-03 13:13:14.623132
1098,988,2025-11-03 13:13:15.653075
1099,986,2025-11-03 13:13:16.683027
1100,988,2025-11-03 13:13:17.712989
1101,985,2025-11-03 13:13:18.742954
1102,990,2025-11-03 13:13:19.772887
1103,988,2025-11-03 13:13:20.802809
1104,994,2025-11-03 13:13:21.832762
1105,990,2025-11-03 13:13:22.862699
1106,994,2025-11-03 13:13:23.892620
1107,994,2025-11-03 13:13:24.922542
1108,994,2025-11-03 13:13:25.948278
1109,995,2025-11-03 13:13:26.978253
1110,992,2025-11-03 13:13:28.008206
1111,995,2025-11-03 13:13:29.038123
1112,992,2025-11-03 13:13:30.068081
1113,996,2025-11-03 13:13:31.093757
1114,993,2025-11-03 13:13:32.123669
1115,995,2025-11-03 13:13:33.153766
1116,988,2025-11-03 13:13:34.183723
1117,989,2025-11-03 13:13:35.213741
1118,994,2025-11-03 13:13:36.243701
1119,992,2025-11-03 13:13:37.273655
1120,997,2025-11-03 13:13:38.303613
1121,994,2025-11-03 13:13:39.329341
1122,996,2025-11-03 13:13:40.355104
1123,995,2025-11-03 13:13:41.385070
1124,992,2025-11-03 13:13:42.415028
1125,997,2025-11-03 13:13:43.445012
1126,996,2025-11-03 13:13:44.474957
1127,1000,2025-11-03 13:13:45.500684
1128,996,2025-11-03 13:13:46.526562
1129,1000,2025-11-03 13:13:47.552304
1130,996,2025-11-03 13:13:48.582280
1131,984,2025-11-03 13:13:49.612252
1132,985,2025-11-03 13:13:50.642199
1133,991,2025-11-03 13:13:51.672175
1134,988,2025-11-03 13:13:52.702125
1135,978,2025-11-03 13:13:53.727848
1136,968,2025-11-03 13:13:54.757794
1137,971,2025-11-03 13:13:55.787771
1138,977,2025-11-03 13:13:56.817731
1139,974,2025-11-03 13:13:57.847721
1140,987,2025-11-03 13:13:58.877677
1141,983,2025-11-03 13:13:59.903413
1142,985,2025-11-03 13:14:00.929146
1143,985,2025-11-03 13:14:01.959109
1144,984,2025-11-03 13:14:02.989130
1145,988,2025-11-03 13:14:04.019097
1146,983,2025-11-03 13:14:05.049058
1147,986,2025-11-03 13:14:06.079023
1148,982,2025-11-03 13:14:07.104739
1149,983,2025-11-03 13:14:08.134745
1150,981,2025-11-03 13:14:09.160562
1151,979,2025-11-03 13:14:10.190556
1152,981,2025-11-03 13:14:11.220510
1153,978,2025-11-03 13:14:12.250466
1154,981,2025-11-03 13:14:13.280557
1155,976,2025-11-03 13:14:14.310514
1156,979,2025-11-03 13:14:15.340576
1157,975,2025-11-03 13:14:16.370517
1158,978,2025-11-03 13:14:17.400507
1159,977,2025-11-03 13:14:18.426253
1160,977,2025-11-03 13:14:19.451973
1161,979,2025-11-03 13:14:20.481951
1162,975,2025-11-03 13:14:21.511917
1163,979,2025-11-03 13:14:22.541872
1164,976,2025-11-03 13:14:23.571829
1165,980,2025-11-03 13:14:24.597555
1166,977,2025-11-03 13:14:25.627556
1167,982,2025-11-03 13:14:26.657502
1168,980,2025-11-03 13:14:27.683227
1169,981,2025-11-03 13:14:28.713181
1170,984,2025-11-03 13:14:29.743141
1171,983,2025-11-03 13:14:30.773107
1172,988,2025-11-03 13:14:31.798872
1173,982,2025-11-03 13:14:32.824617
1174,985,2025-11-03 13:14:33.854574
1175,984,2025-11-03 13:14:34.884534
1176,985,2025-11-03 13:14:35.914492
1177,988,2025-11-03 13:14:36.944442
1178,985,2025-11-03 13:14:37.974389
1179,986,2025-11-03 13:14:39.004399
1180,982,2025-11-03 13:14:40.030114
1181,983,2025-11-03 13:14:41.055908
1182,978,2025-11-03 13:14:42.085859
1183,978,2025-11-03 13:14:43.115819
1184,974,2025-11-03 13:14:44.145777
1185,972,2025-11-03 13:14:45.175720
1186,993,2025-11-03 13:14:46.201450
1187,990,2025-11-03 13:14:47.227165
1188,991,2025-11-03 13:14:48.257137
1189,987,2025-11-03 13:14:49.287084
1190,991,2025-11-03 13:14:50.317059
1191,988,2025-11-03 13:14:51.347015
1192,992,2025-11-03 13:14:52.372741
1193,989,2025-11-03 13:14:53.399046
1194,991,2025-11-03 13:14:54.429010
1195,991,2025-11-03 13:14:55.454761
1196,990,2025-11-03 13:14:56.480511
1197,992,2025-11-03 13:14:57.510454
1198,989,2025-11-03 13:14:58.540415
1199,991,2025-11-03 13:14:59.570372
1200,986,2025-11-03 13:15:00.600325
1201,987,2025-11-03 13:15:01.630401
1202,985,2025-11-03 13:15:02.656050
1203,982,2025-11-03 13:15:03.681699
1204,983,2025-11-03 13:15:04.711547
1205,979,2025-11-03 13:15:05.737185
1206,982,2025-11-03 13:15:06.762904
1207,977,2025-11-03 13:15:07.792854
1208,978,2025-11-03 13:15:08.822819
1209,975,2025-11-03 13:15:09.852764
1210,976,2025-11-03 13:15:10.878547
1211,974,2025-11-03 13:15:11.904271
1212,974,2025-11-03 13:15:12.934234
1213,974,2025-11-03 13:15:13.964190
1214,971,2025-11-03 13:15:14.994163
1215,975,2025-11-03 13:15:16.024112
1216,970,2025-11-03 13:15:17.054132
1217,974,2025-11-03 13:15:18.084099
1218,970,2025-11-03 13:15:19.109854
1219,973,2025-11-03 13:15:20.135571
1220,970,2025-11-03 13:15:21.165536
1221,970,2025-11-03 13:15:22.195518
1222,970,2025-11-03 13:15:23.225471
1223,969,2025-11-03 13:15:24.255423
1224,972,2025-11-03 13:15:25.285378
1225,968,2025-11-03 13:15:26.315355
1226,969,2025-11-03 13:15:27.341078
1227,967,2025-11-03 13:15:28.371031
1228,967,2025-11-03 13:15:29.400991
1229,967,2025-11-03 13:15:30.430949
1230,965,2025-11-03 13:15:31.460892
1231,969,2025-11-03 13:15:32.490864
1232,965,2025-11-03 13:15:33.521000
1233,971,2025-11-03 13:15:34.550969
1234,968,2025-11-03 13:15:35.580950
1235,974,2025-11-03 13:15:36.610925
1236,973,2025-11-03 13:15:37.640883
1237,976,2025-11-03 13:15:38.666606
1238,978,2025-11-03 13:15:39.696577
1239,982,2025-11-03 13:15:40.726550
1240,989,2025-11-03 13:15:41.756524
1241,986,2025-11-03 13:15:42.786471
1242,992,2025-11-03 13:15:43.816414
1243,988,2025-11-03 13:15:44.846367
1244,991,2025-11-03 13:15:45.876341
1245,988,2025-11-03 13:15:46.906290
1246,990,2025-11-03 13:15:47.936268
1247,989,2025-11-03 13:15:48.966212
1248,989,2025-11-03 13:15:49.996192
1249,993,2025-11-03 13:15:51.021909
1250,990,2025-11-03 13:15:52.051864
1251,996,2025-11-03 13:15:53.081862
1252,992,2025-11-03 13:15:54.111830
1253,997,2025-11-03 13:15:55.141802
1254,994,2025-11-03 13:15:56.171750
1255,994,2025-11-03 13:15:57.201700
1256,997,2025-11-03 13:15:58.231653
1257,995,2025-11-03 13:15:59.261601
1258,999,2025-11-03 13:16:00.291554
1259,995,2025-11-03 13:16:01.321500
1260,1000,2025-11-03 13:16:02.351459
1261,997,2025-11-03 13:16:03.381402
1262,1000,2025-11-03 13:16:04.411345
1263,998,2025-11-03 13:16:05.441298
1264,995,2025-11-03 13:16:06.471250
1265,995,2025-11-03 13:16:07.501195
1266,990,2025-11-03 13:16:08.526899
1267,991,2025-11-03 13:16:09.556839
1268,984,2025-11-03 13:16:10.586801
1269,988,2025-11-03 13:16:11.616753
1270,982,2025-11-03 13:16:12.646743
